ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score
600196.SH,20200908,50.61,51.07,49.58,50.52,49.88,0.64,1.2831,356651.98,1799483.1,49.903999999999996,52.049,57.821999999999996,-0.703258014011297,0.31037490324149264,-1.0136329172527896,15.000145282139187,24.505491671993003,-4.010547497568447,0.329343848
600196.SH,20200909,49.68,49.69,48.11,48.11,50.52,-2.41,-4.7704,513087.27,2501857.298,49.903999999999996,52.049,57.821999999999996,-1.0561239716216375,0.03707512826886655,-1.0931990998905043,4.959281300819872,14.132899507817967,-13.387955113176318,0.291485817
600196.SH,20200910,49.3,49.88,48.4,48.41,48.11,0.3,0.6236,391340.08,1924123.114,49.903999999999996,52.049,57.821999999999996,-1.2966186794745056,-0.2296636332798079,-1.0669550461946975,5.698306268919712,8.552577617292942,-0.010236427826747274,0.420065531
600196.SH,20200911,48.6,49.37,48.21,48.41,48.41,0.0,0.0,342200.1,1665442.749,47.964,48.75699999999999,53.10866666666667,-1.4702641778837346,-0.4777837422005933,-0.9924804356831414,2.7669627669627666,4.474850112234134,-0.6488119235799683,0.34415448600000004
600196.SH,20200914,48.66,49.25,47.25,47.75,48.41,-0.66,-1.3634,408013.16,1964409.6730000002,47.964,48.75699999999999,53.10866666666667,-1.6422056461202104,-0.7106681229845166,-0.9315375231356936,5.117691492867796,4.527653509583442,6.297767459436505,0.318066385
600196.SH,20200915,47.99,50.3,47.33,49.68,47.75,1.93,4.0419,573402.93,2811901.856,47.964,48.75699999999999,53.10866666666667,-1.6042429144408672,-0.8893830812757868,-0.7148598331650804,15.411238628520206,7.765297629450274,30.703120626660066,0.26913795100000004
600196.SH,20200916,49.35,49.38,46.9,47.2,49.68,-2.48,-4.9919,593425.39,2833414.268,47.964,48.75699999999999,53.10866666666667,-1.7540528207953372,-1.0623170291796968,-0.6917357916156404,15.512121352353786,12.013683824580612,22.508996407900128,0.230634455
600196.SH,20200917,46.71,47.26,45.89,46.78,47.2,-0.42,-0.8898,417011.88,1934827.996,47.964,48.75699999999999,53.10866666666667,-1.8849403221181191,-1.2268416877673811,-0.6580986343507378,17.609168738392786,16.177509573088948,20.472487069000472,0.252250547
600196.SH,20200918,46.77,48.09,46.61,47.75,46.78,0.97,2.0735,376920.72,1788117.5890000004,49.55,48.75699999999999,53.10866666666667,-1.888627790993596,-1.359198908412624,-0.5294288825809714,18.056232343351127,17.059174144699252,20.05034874065489,0.43955253200000005
600196.SH,20200921,47.8,48.7,47.04,48.03,47.75,0.28,0.5864,330918.55,1587569.4630000002,49.55,48.75699999999999,53.10866666666667,-1.847657827394684,-1.4568906922090357,-0.3907671351856481,32.59224711355793,22.752549398433967,52.271642543805854,0.410794362
600196.SH,20200922,47.67,49.6,47.5,48.37,48.03,0.34,0.7079,510491.05,2492678.874,49.55,48.75699999999999,53.10866666666667,-1.7673804162856257,-1.518988637024354,-0.24839177926127176,46.88974688974693,32.51274211555201,75.64375643813673,0.308119942
600196.SH,20200923,48.42,52.42,47.6,52.15,48.37,3.78,7.8148,1038433.77,5254275.218,49.55,48.75699999999999,53.10866666666667,-1.3828054598180088,-1.491752001583085,0.10894654176507612,66.87571404263596,48.785902681980296,103.0553367639473,0.379418693
600196.SH,20200924,51.0,52.47,50.34,51.45,52.15,-0.7,-1.3423,726274.33,3721908.937,49.55,48.75699999999999,53.10866666666667,-1.1215822835562792,-1.4177180579777238,0.2961357744214448,78.86651509118776,64.21065867452357,108.17822792451616,0.344643606
600196.SH,20200925,51.05,53.79,50.92,51.99,51.45,0.54,1.0496,694162.68,3647209.702,51.152,55.09599999999999,53.10866666666667,-0.8610617633106941,-1.3063867990443179,0.4453250357336238,85.85963582752733,77.2006216537837,103.17766417501458,0.334557575
600196.SH,20200928,52.3,52.95,50.24,50.55,51.99,-1.44,-2.7698,443527.09,2278233.685,51.152,55.09599999999999,53.10866666666667,-0.762009369804197,-1.1975113131962938,0.4355019433920968,73.56700396291028,79.43105162720848,61.83890863431387,0.339333269
600196.SH,20200929,50.29,50.43,48.81,50.09,50.55,-0.46,-0.91,397685.17,1976496.9619999998,51.152,55.09599999999999,53.10866666666667,-0.7124155074295473,-1.1004921520429445,0.3880766446133972,63.12236286919836,74.18300088654534,41.001086834504385,0.29027372
600196.SH,20200930,50.1,50.55,48.93,49.11,50.09,-0.98,-1.9565,304457.75,1509094.5769999996,51.152,55.09599999999999,53.10866666666667,-0.7436178601852532,-1.029117293671406,0.2854994334861529,48.99028007945186,61.89321563718685,23.18440896398188,0.326885445
600196.SH,20201009,51.52,54.02,50.65,54.02,49.11,4.91,9.998,766674.56,4035387.316,51.152,55.09599999999999,53.10866666666667,-0.3679089586669591,-0.8968756266705167,0.5289666680035576,62.66116615540124,58.25793636801717,71.46762573016937,0.376592164
