ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score,Read_count
002594.SZ,20200218,57.8,60.0,57.77,59.47,58.48,0.99,1.6929,228365.32,1350970.7580000001,63.092,65.96300000000001,62.248000000000005,2.362649808,2.741265955,-0.378616147,34.74960065,36.62873676,30.99132841,0.494761365,296433
002594.SZ,20200219,64.47,64.48,61.66,61.91,59.47,2.44,4.1029,437476.53,2773613.068,63.092,65.96300000000001,62.248000000000005,2.49167718,2.6913482,-0.19967102,47.10024061,38.32429031,64.6521412,0.53894814,516563
002594.SZ,20200220,63.17,68.1,63.11,68.1,61.91,6.19,9.9984,649390.94,4366081.68,63.092,65.96300000000001,62.248000000000005,3.058160993,2.7647107589999997,0.293450234,70.60698435,50.81894187,110.1830693,0.393662091,623132
002594.SZ,20200221,67.0,68.27,65.68,67.5,68.1,-0.6,-0.8811,455189.16,3046190.98,63.092,65.96300000000001,62.248000000000005,3.419273257,2.895623258,0.523649999,87.17531671,68.29418055,124.93758899999999,0.333613418,928461
002594.SZ,20200224,65.42,67.14,64.96,66.2,67.5,-1.3,-1.9259,357968.79,2351741.6459999997,68.834,65.96300000000001,62.248000000000005,3.55952619,3.028403845,0.531122345,91.99774584,83.26001563,109.47320630000002,0.528545508,295782
002594.SZ,20200225,64.4,72.19,64.17,70.85,66.2,4.65,7.0242,407434.09,2786635.361,68.834,65.96300000000001,62.248000000000005,3.999786737,3.222680423,0.7771063140000001,89.16176701,89.44494319,88.59541465,0.586798609,691621
002594.SZ,20200226,69.78,75.8,69.0,71.7,70.85,0.85,1.1997,522768.32,3774510.8439999996,68.834,65.96300000000001,62.248000000000005,4.366944866,3.451533312,0.9154115540000001,84.2721636,88.47722549,75.86203984,0.37211085,568735
002594.SZ,20200227,71.68,73.15,68.08,70.05,71.7,-1.65,-2.3013,272699.96,1912686.987,68.834,65.96300000000001,62.248000000000005,4.473214683999999,3.655869586,0.817345098,79.95833054,84.46408705,70.94681752,0.540118755,405570
002594.SZ,20200228,66.66,68.99,64.95,65.37,70.05,-4.68,-6.6809,338253.52,2251947.903,68.834,65.96300000000001,62.248000000000005,4.132164373999999,3.7511285439999997,0.38103583,63.51163236,75.91404217,38.70681274,0.34659348,347293
002594.SZ,20200302,65.6,67.23,64.0,66.85,65.37,1.48,2.2640000000000002,225643.21,1492112.197,66.694,62.453,62.248000000000005,3.9359322010000004,3.788089275,0.14784292599999999,49.47232258,64.31409516,19.78877743,0.47185730299999995,275921
002594.SZ,20200303,69.8,70.2,67.46,67.87,66.85,1.02,1.5258,274252.92,1880749.812,66.694,62.453,62.248000000000005,3.8187026389999996,3.794211948,0.024490691000000002,38.78873465,50.59089653,15.18441088,0.460619448,292022
002594.SZ,20200304,66.95,67.8,64.72,66.58,67.87,-1.29,-1.9007,180932.53,1198529.239,66.694,62.453,62.248000000000005,3.580432154,3.7514559889999997,-0.171023835,32.02621393,40.09575705,15.88712768,0.548944629,522484
002594.SZ,20200305,67.02,67.62,65.5,66.81,66.58,0.23,0.3454,170003.67,1128290.419,66.694,62.453,62.248000000000005,3.371297932,3.675424378,-0.304126446,27.72927213,32.84807357,17.49166924,0.459739329,447587
002594.SZ,20200306,65.5,67.55,65.33,65.36,66.81,-1.45,-2.1703,147209.6,972613.0040000001,66.694,62.453,62.248000000000005,3.053357468,3.551010996,-0.49765352799999996,19.06779661,26.27442755,4.654534722,0.488595304,535238
002594.SZ,20200309,63.29,63.29,59.18,59.45,65.36,-5.91,-9.0422,292478.82,1789143.869,58.211999999999996,62.453,62.248000000000005,2.298009726,3.300410742,-1.0024010159999999,12.32117726,19.706082000000002,-2.4486322119999997,0.435640769,337167
002594.SZ,20200310,57.6,61.5,57.33,60.17,59.45,0.72,1.2111,266805.23,1578089.168,58.211999999999996,62.453,62.248000000000005,1.737460814,2.987820756,-1.250359942,10.36731067,13.91876151,3.264408982,0.48273064600000004,283555
002594.SZ,20200311,60.77,61.15,58.6,58.75,60.17,-1.42,-2.36,222212.47,1327803.13,58.211999999999996,62.453,62.248000000000005,1.16520784,2.6232981730000002,-1.4580903330000001,10.20330644,10.96393146,8.682056401,0.34318169299999995,562029
002594.SZ,20200312,57.31,57.66,55.9,57.03,58.75,-1.72,-2.9277,232382.54,1319050.413,58.211999999999996,62.453,62.248000000000005,0.566374794,2.211913497,-1.6455387030000002,12.29582283,10.95547998,14.97650852,0.445817325,390596
002594.SZ,20200313,53.8,56.5,52.35,55.66,57.03,-1.37,-2.4022,213198.07,1162290.5790000001,58.211999999999996,62.453,62.248000000000005,-0.018538559,1.765823086,-1.784361645,12.49297543,11.6640349,14.1508565,0.579513956,592518
002594.SZ,20200316,56.59,57.33,53.88,53.88,55.66,-1.78,-3.198,238773.48,1326361.268,52.578,52.207,55.77066667,-0.618587043,1.28894106,-1.9075281030000002,12.11614263,12.30164696,11.74513396,0.455654785,449196
002594.SZ,20200317,53.88,54.96,51.88,53.04,53.88,-0.84,-1.5590000000000002,180918.52,961588.993,52.578,52.207,55.77066667,-1.148669621,0.801418924,-1.950088545,11.93869619,12.18260475,11.45087906,0.591531393,213755
002594.SZ,20200318,53.59,54.67,52.02,52.09,53.04,-0.95,-1.7911,172684.32,925695.0490000001,52.578,52.207,55.77066667,-1.626669708,0.315801197,-1.942470905,6.204270531000001,10.08636978,-1.5599279730000002,0.511093,379190
002594.SZ,20200319,52.11,52.52,49.88,51.36,52.09,-0.73,-1.4014,194450.0,993678.521,52.578,52.207,55.77066667,-2.040867272,-0.155532496,-1.8853347759999999,6.582146289,8.241704336,3.263030195,0.409539728,406953
002594.SZ,20200320,52.3,52.79,51.4,52.52,51.36,1.16,2.2586,148296.2,772921.084,52.578,52.207,55.77066667,-2.2495876740000003,-0.574343532,-1.675244142,11.69870984,8.161708887,18.77271174,0.555235236,274762
002594.SZ,20200323,50.25,50.8,47.89,48.15,52.52,-4.37,-8.3206,242739.76,1190535.685,51.836000000000006,52.207,55.77066667,-2.7360827160000003,-1.0066913690000001,-1.729391348,11.90559114,10.06214909,15.59247525,0.483944321,179169
002594.SZ,20200324,49.26,49.88,47.39,49.73,48.15,1.58,3.2814,205027.11,1002130.021,51.836000000000006,52.207,55.77066667,-2.960019485,-1.397356992,-1.5626624930000002,15.82168122,13.14199407,21.18105553,0.49489063899999997,272092
002594.SZ,20200325,51.55,52.8,51.04,52.25,49.73,2.52,5.0674,289787.42,1504804.5359999998,51.836000000000006,52.207,55.77066667,-2.9007104630000002,-1.6980276859999999,-1.202682777,24.5463182,17.42453019,38.78989422,0.407168805,405170
002594.SZ,20200326,52.5,55.18,51.61,54.27,52.25,2.02,3.866,296620.84,1588496.9919999999,51.836000000000006,52.207,55.77066667,-2.66004715,-1.8904315790000001,-0.7696155709999999,46.96448735,29.11082892,82.67180419,0.436074877,304274
002594.SZ,20200327,55.4,56.05,54.44,54.78,54.27,0.51,0.9397,229972.49,1269534.018,51.836000000000006,52.207,55.77066667,-2.400495585,-1.99244438,-0.408051204,67.8145083,46.44177128,110.55998229999999,0.47968811100000003,377819
002594.SZ,20200330,55.0,57.78,54.87,56.23,54.78,1.45,2.647,328937.4,1855914.322,56.982,56.256,55.77066667,-2.0541176269999997,-2.00477903,-0.049338598,79.87732472,64.88544012,109.8610939,0.42787088799999995,472090
002594.SZ,20200331,56.76,59.99,55.45,59.97,56.23,3.74,6.6513,350174.44,2037070.4009999998,56.982,56.256,55.77066667,-1.46098256,-1.896019736,0.435037176,90.08598408,79.25927237,111.7394075,0.429498748,433545
002594.SZ,20200401,59.9,60.66,57.02,57.12,59.97,-2.85,-4.7524,365565.47,2139092.105,56.982,56.256,55.77066667,-1.206976651,-1.758211119,0.551234467,86.08212163,85.34847681,87.54941126,0.44846872200000004,362639
002594.SZ,20200402,56.7,56.7,54.8,56.59,57.12,-0.53,-0.9279,233841.69,1300691.383,56.982,56.256,55.77066667,-1.036493656,-1.613867626,0.57737397,80.83128990000002,85.6664652,71.16093929,0.402806139,245674
002594.SZ,20200403,56.59,56.59,54.91,55.0,56.59,-1.59,-2.8097,169189.66,940495.6579999999,56.982,56.256,55.77066667,-1.017950071,-1.494684115,0.47673404399999997,66.66666667,77.86002606,44.27994787,0.368950037,246216
002594.SZ,20200407,56.44,56.92,55.6,56.31,55.0,1.31,2.3818,189115.89,1061432.5590000001,55.53,56.256,55.77066667,-0.8873196259999999,-1.373211217,0.485891591,60.48613973,69.3280321,42.80235498,0.469309784,199517
002594.SZ,20200408,55.8,55.8,55.04,55.32,56.31,-0.99,-1.7581,129543.27,717031.923,55.53,56.256,55.77066667,-0.85383629,-1.2693362320000001,0.415499942,51.04119336,59.39799992,34.32758024,0.358639033,256754
002594.SZ,20200409,55.81,56.54,55.55,55.65,55.32,0.33,0.5965,133338.32,746729.5109999999,55.53,56.256,55.77066667,-0.791547793,-1.1737785440000001,0.38223075100000004,38.40985204,49.97906171,15.27143271,0.566066041,234443
002594.SZ,20200410,56.28,56.28,54.15,54.57,55.65,-1.08,-1.9407,131854.72,727755.054,55.53,56.256,55.77066667,-0.819879622,-1.10299876,0.28311913699999997,22.29982142,37.25028894,-7.601113628999999,0.48177478799999995,235963
002594.SZ,20200413,54.73,55.94,54.73,55.8,54.57,1.23,2.254,102559.56,569833.086,55.53,56.256,55.77066667,-0.734613909,-1.02932179,0.294707881,17.08353708,25.93107018,-0.6115291270000001,0.441880084,193865
002594.SZ,20200414,55.8,58.0,55.38,57.92,55.8,2.12,3.7993,233863.05,1338857.701,59.146,58.849,55.77066667,-0.49032181,-0.921521794,0.431199984,29.90271377,23.09535742,43.51742648,0.46422312200000004,269115
002594.SZ,20200415,59.36,62.39,58.38,60.14,57.92,2.22,3.8329,306227.36,1847393.2859999998,59.146,58.849,55.77066667,-0.116243136,-0.760466062,0.644222926,51.98356773,32.98993952,89.97082413,0.508830989,273025
002594.SZ,20200416,60.1,61.3,59.05,60.01,60.14,-0.13,-0.2162,165258.91,992639.1390000001,59.146,58.849,55.77066667,0.16779278399999997,-0.574814293,0.7426070770000001,67.24052864,49.70893671,102.3037125,0.486335941,251115
002594.SZ,20200417,60.6,60.98,58.68,58.8,60.01,-1.21,-2.0163,156490.05,931863.464,59.146,58.849,55.77066667,0.291891664,-0.401473101,0.693364765,66.74757282,61.99055639,76.26160566,0.490524312,193914
002594.SZ,20200420,59.4,59.4,58.16,58.86,58.8,0.06,0.102,107473.6,630616.7320000001,59.146,58.849,55.77066667,0.390580055,-0.24306247,0.633642525,61.56957929,65.18589358,54.336950699999996,0.44441938200000003,197339
002594.SZ,20200421,58.5,59.68,57.8,59.37,58.86,0.51,0.8665,147148.34,864113.083,58.552,58.849,55.77066667,0.504132726,-0.093623431,0.5977561570000001,58.98058252,62.43257821,52.07659115,0.48604614,344790
002594.SZ,20200422,58.4,60.0,57.88,59.43,59.37,0.06,0.1011,121458.02,715492.4870000001,58.552,58.849,55.77066667,0.592139715,0.043529198,0.5486105170000001,61.52912621,60.69309601,63.20118662,0.467159351,364304
002594.SZ,20200423,59.99,60.55,58.04,58.25,59.43,-1.18,-1.9855,116027.98,686078.406,58.552,58.849,55.77066667,0.5602119760000001,0.14686575400000002,0.41334622200000004,57.79339569,59.43436814,54.51145079,0.42996173,352226
002594.SZ,20200424,58.67,60.49,58.5,58.73,58.25,0.48,0.8240000000000001,135948.93,806969.2270000001,58.552,58.849,55.77066667,0.567103781,0.23091335899999998,0.33619042200000004,52.60651518,57.30967903,43.20018749,0.419037399,339024
002594.SZ,20200427,59.02,59.09,56.88,56.98,58.73,-1.75,-2.9797,138265.32,799777.332,58.552,58.849,55.77066667,0.42643948299999995,0.270018584,0.156420899,31.85225256,47.41738781,0.7219820570000001,0.334112382,257929
002594.SZ,20200428,57.0,57.59,54.76,56.98,56.98,0.0,0.0,128657.94,725365.0129999999,59.442,59.168,59.21566667,0.31137270300000003,0.278289408,0.033083295,27.84956973,37.43611249,8.676484214,0.423745025,206090
002594.SZ,20200429,58.2,59.45,57.56,58.0,56.98,1.02,1.7901,165125.56,964564.485,59.442,59.168,59.21566667,0.299039781,0.282439482,0.016600299,29.28328944,29.66170391,28.52646049,0.411873558,258757
002594.SZ,20200430,58.82,60.58,58.51,59.96,58.0,1.96,3.3793,218876.25,1303496.245,59.442,59.168,59.21566667,0.44232265200000004,0.314416116,0.127906535,58.46068844,38.53118254,98.31970025,0.49889428399999997,175982
002594.SZ,20200506,59.4,62.5,59.1,62.18,59.96,2.22,3.7025,231906.23,1420097.9009999998,59.442,59.168,59.21566667,0.7266346140000001,0.39685981600000003,0.329774798,79.10091476,55.61496421,126.0728158,0.509719775,240937
002594.SZ,20200507,62.17,62.17,59.98,60.09,62.18,-2.09,-3.3612,225118.02,1362997.62,59.442,59.168,59.21566667,0.7743817679999999,0.472364206,0.302017562,84.6919204,74.08450787,105.90674550000001,0.40305308100000004,343210
002594.SZ,20200508,60.11,60.5,59.3,59.78,60.09,-0.31,-0.5159,171471.73,1025569.4709999999,58.894,59.168,59.21566667,0.778236299,0.533538625,0.24469767399999998,76.52885444,80.10722986,69.37210358,0.392960362,274817
002594.SZ,20200511,59.29,59.66,58.11,58.88,59.78,-0.9,-1.5055,190716.21,1121805.5790000001,58.894,59.168,59.21566667,0.7005925690000001,0.566949414,0.133643155,62.31696813,74.51258099,37.92574241,0.418320043,427610
002594.SZ,20200512,58.89,59.14,58.2,59.13,58.88,0.25,0.4246,104019.66,610124.9739999999,58.894,59.168,59.21566667,0.651719646,0.58390346,0.067816186,58.18260121,65.67614126,43.1955211,0.521389766,223896
002594.SZ,20200513,59.13,59.75,58.5,58.99,59.13,-0.14,-0.2368,111115.16,657743.9920000001,58.894,59.168,59.21566667,0.594833799,0.5860895279999999,0.008744271,54.78036176,58.42664370000001,47.48779788,0.618948465,335103
002594.SZ,20200514,58.9,58.9,57.55,57.69,58.99,-1.3,-2.2038,118363.13,688315.2559999999,58.894,59.168,59.21566667,0.439782678,0.556828158,-0.11704548,37.97979798,50.31425365,13.31088664,0.36278133799999995,276892
002594.SZ,20200515,57.79,58.58,57.3,57.96,57.69,0.27,0.46799999999999997,102771.06,595823.315,57.903999999999996,57.515,59.21566667,0.334830574,0.512428641,-0.177598068,23.39058444,38.71691472,-7.262076137999999,0.520974901,226741
002594.SZ,20200518,57.4,58.4,56.4,57.18,57.96,-0.78,-1.3458,104743.39,601110.774,57.903999999999996,57.515,59.21566667,0.18656518600000002,0.44725595,-0.26069076399999996,9.435825255,23.60206922,-18.89666268,0.5174686070000001,238203
002594.SZ,20200519,58.0,58.6,57.75,58.22,57.18,1.04,1.8188,94041.9,547143.039,57.903999999999996,57.515,59.21566667,0.151239709,0.388052702,-0.236812993,19.00721798,17.27787589,22.46590216,0.476592466,247490
002594.SZ,20200520,58.7,60.3,58.67,59.01,58.22,0.79,1.3569,164707.85,981282.457,57.903999999999996,57.515,59.21566667,0.184859467,0.347414055,-0.162554588,35.99596095,21.47966806,65.02854672,0.471923617,293337
002594.SZ,20200521,59.11,59.37,57.01,57.15,59.01,-1.86,-3.1519999999999997,120967.88,697047.198,57.903999999999996,57.515,59.21566667,0.060717004000000005,0.290074645,-0.22935764100000003,38.14392227,31.04903373,52.33369935,0.48750665600000004,357787
002594.SZ,20200522,57.16,57.67,55.51,56.03,57.15,-1.12,-1.9598,92349.61,522767.76,57.126000000000005,57.515,59.21566667,-0.12658227,0.20674326199999998,-0.333325532,31.24841857,35.12943393,23.48638785,0.451731162,288144
002594.SZ,20200525,56.03,56.55,55.31,56.52,56.03,0.49,0.8745,59697.03,334368.69800000003,57.126000000000005,57.515,59.21566667,-0.232795864,0.118835436,-0.351631301,18.11173871,29.16802652,-4.000836914,0.5331009489999999,243654
002594.SZ,20200526,56.8,58.38,56.8,58.3,56.52,1.78,3.1493,98543.68,570419.2270000001,57.126000000000005,57.515,59.21566667,-0.171364396,0.06079547,-0.23215986600000002,31.67476219,27.01163982,41.00100692,0.47712652899999997,253464
002594.SZ,20200527,59.6,59.95,57.07,57.3,58.3,-1.0,-1.7153,113617.42,662802.627,57.126000000000005,57.515,59.21566667,-0.201053538,0.008425668,-0.209479206,41.349365399999996,30.3786221,63.290852,0.460975607,666390
002594.SZ,20200528,57.35,58.23,56.4,57.48,57.3,0.18,0.3141,86300.23,494679.18,57.126000000000005,57.515,59.21566667,-0.20766407899999997,-0.034792281,-0.17287179800000002,47.76219105,40.26210621,62.76236072,0.346613015,331095
002594.SZ,20200529,57.12,58.02,56.81,57.41,57.48,-0.07,-0.1218,68036.39,390882.856,59.556000000000004,60.964,59.21566667,-0.216060781,-0.071045981,-0.1450148,41.81696727,43.64284124,38.16521933,0.553486461,189622
002594.SZ,20200601,57.75,59.69,57.44,59.33,57.41,1.92,3.3444,161067.81,949983.296,59.556000000000004,60.964,59.21566667,-0.067014769,-0.07023973900000001,0.0032249690000000003,55.37742151,48.31885994,69.49454464,0.557843078,218889
002594.SZ,20200602,59.57,62.18,58.88,61.0,59.33,1.67,2.8148,204796.1,1235513.478,59.556000000000004,60.964,59.21566667,0.18374224600000003,-0.019443342,0.203185588,68.48972083,55.22803654,95.01308942,0.457801888,230711
002594.SZ,20200603,60.79,61.05,59.48,59.93,61.0,-1.07,-1.7541,146356.95,882603.748,59.556000000000004,60.964,59.21566667,0.29275424,0.042996175,0.24975806600000003,76.87796748,66.91503661,96.80382923,0.429275488,195526
002594.SZ,20200604,60.48,61.2,59.71,60.11,59.93,0.18,0.3004,105743.32,637797.409,59.556000000000004,60.964,59.21566667,0.38918524200000004,0.112233988,0.276951254,73.31392528,72.8938712,74.15403344,0.538111485,142545
002594.SZ,20200605,61.0,63.28,60.33,63.2,60.11,3.09,5.1406,265451.22,1643855.456,62.372,60.964,59.21566667,0.706797164,0.231146623,0.47565054,78.65170441,76.28119906,83.39271512,0.47609651299999994,170241
002594.SZ,20200608,63.0,63.83,62.45,62.79,63.2,-0.41,-0.6487,172441.11,1087013.121,62.372,60.964,59.21566667,0.9148771920000001,0.367892737,0.546984455,84.90296558,78.95619842,96.79649988,0.45417782799999995,182809
002594.SZ,20200609,63.0,64.41,61.69,61.98,62.79,-0.81,-1.29,204430.53,1285542.235,62.372,60.964,59.21566667,1.002861519,0.494886493,0.507975026,84.83427415,82.79631471,88.91019302,0.524640333,357284
002594.SZ,20200610,62.26,62.42,60.68,61.05,61.98,-0.93,-1.5005,186194.03,1140629.413,62.372,60.964,59.21566667,0.986178453,0.593144885,0.39303356799999994,70.48502894,80.07408955,51.30690771,0.551543957,210032
002594.SZ,20200611,61.87,64.2,61.51,62.84,61.05,1.79,2.932,280232.52,1764678.741,62.372,60.964,59.21566667,1.104661197,0.695448148,0.40921305,67.64242914,74.32057741,54.28613261,0.493727829,587849
002594.SZ,20200612,61.4,61.93,60.63,61.48,62.84,-1.36,-2.1642,175497.1,1075893.063,63.786,66.725,78.55566667,1.076410798,0.771640678,0.30477012,60.09354698,66.07366836,48.13330423,0.44811829799999997,189410
002594.SZ,20200615,62.5,63.88,61.25,62.5,61.48,1.02,1.6591,195740.28,1225432.62,63.786,66.725,78.55566667,1.123378026,0.841988147,0.281389878,61.91625792,63.21741135,59.31395106,0.480496538,453345
002594.SZ,20200616,63.8,64.46,63.13,64.1,62.5,1.6,2.56,214115.72,1367780.3769999999,63.786,66.725,78.55566667,1.27500901,0.92859232,0.34641669,66.89831133,62.96937208,74.75618984,0.40006372100000004,452162
002594.SZ,20200617,64.0,64.11,62.36,64.11,64.1,0.01,0.0156,144378.18,912074.334,63.786,66.725,78.55566667,1.3800759180000002,1.018889039,0.36118687899999996,81.73469428,70.18308784,104.8379072,0.429192764,375303
002594.SZ,20200618,63.8,66.76,62.94,66.74,64.11,2.63,4.1023,279033.36,1829902.632,63.786,66.725,78.55566667,1.656466505,1.146404533,0.510061972,94.5400707,81.0576921,121.50482790000001,0.512622283,277502
002594.SZ,20200619,66.69,68.68,66.3,66.99,66.74,0.25,0.3746,220618.87,1487253.014,69.664,66.725,78.55566667,1.874077745,1.291939175,0.58213857,90.06845688,88.78107395,92.64322273,0.43888416399999997,292310
002594.SZ,20200622,66.6,68.78,66.29,68.0,66.99,1.01,1.5077,196254.8,1325805.162,69.664,66.725,78.55566667,2.103783672,1.454308074,0.649475597,89.70313159,91.43721972,86.23495532,0.42543207200000005,294155
002594.SZ,20200623,67.57,72.09,67.0,71.03,68.0,3.03,4.4559,260374.91,1812606.801,69.664,66.725,78.55566667,2.501487361,1.6637439319999998,0.8377434290000001,86.72869844,88.83342897,82.51923739,0.566380285,433145
002594.SZ,20200624,71.1,73.06,70.76,71.7,71.03,0.67,0.9433,196680.98,1414432.114,69.664,66.725,78.55566667,2.8380188860000004,1.8985989230000002,0.939419963,90.07953768,88.83712257,92.5643679,0.493165974,260025
002594.SZ,20200629,71.5,72.43,70.3,70.6,71.7,-1.1,-1.5342,173376.3,1233307.83,69.664,66.725,78.55566667,2.981591803,2.115197499,0.8663943040000001,86.32645331,87.71156314,83.55623364,0.515355616,202499
002594.SZ,20200630,71.41,72.85,70.87,71.8,70.6,1.2,1.6997,169831.01,1223207.515,75.332,81.377,78.55566667,3.155825948,2.3233231880000003,0.832502759,85.48440757,87.29679952,81.85962366,0.5668998000000001,319627
002594.SZ,20200701,73.21,75.45,71.03,72.47,71.8,0.67,0.9331,235093.22,1726221.255,75.332,81.377,78.55566667,3.3098176460000004,2.52062208,0.789195566,81.543008,84.45128962,75.72644474,0.44869558299999995,204732
