trade_date,close£¨Y£©,change(X2),pct_chg(x3),vol(X4),MACD(X5),slowj(X6),score(X7),read(X8)
20200507,60.09,-2.09,-3.3612,1.011581446,0.774381768,105.9067455,0.473053081,0.211898125
20200508,59.78,-0.31,-0.5159,0.567770945,0.778236299,69.37210358,0.462960362,0.071282923
20200511,58.88,-0.9,-1.5055,0.726978642,0.700592569,37.92574241,0.488320043,0.385423531
20200512,59.13,0.25,0.4246,0.009746579,0.651719646,43.1955211,0.591389766,-0.033410053
20200513,58.99,-0.14,-0.2368,0.068446956,0.594833799,47.48779788,0.688948465,0.195230229
20200514,57.69,-1.3,-2.2038,0.128408701,0.439782678,13.31088664,0.432781338,0.075549099
20200515,57.96,0.27,0.468,-0.000582966,0.334830574,-7.262076138,0.590974901,-0.027560767
20200518,57.18,-0.78,-1.3458,0.015733927,0.186565186,-18.89666268,0.587468607,-0.00399503
20200519,58.22,1.04,1.8188,-0.072798452,0.151239709,22.46590216,0.546592466,0.015098933
20200520,59.01,0.79,1.3569,0.511814029,0.184859467,65.02854672,0.541923617,0.109359825
20200521,57.15,-1.86,-3.152,0.149957543,0.060717004,52.33369935,0.557506656,0.241868266
20200522,56.03,-1.12,-1.9598,-0.086798601,-0.12658227,23.48638785,0.521731162,0.098683078
20200525,56.52,0.49,0.8745,-0.356930196,-0.232795864,-4.000836914,0.603100949,0.007212162
20200526,58.3,1.78,3.1493,-0.035555667,-0.171364396,41.00100692,0.547126529,0.027381406
20200527,57.3,-1,-1.7153,0.089147907,-0.201053538,63.290852,0.530975607,0.876352399
20200528,57.48,0.18,0.3141,-0.136844529,-0.207664079,62.76236072,0.416613015,0.186989828
20200529,57.41,-0.07,-0.1218,-0.287939488,-0.216060781,38.16521933,0.623486461,-0.103876994
20200601,59.33,1.92,3.3444,0.481700334,-0.067014769,69.49454464,0.627843078,-0.043704386
20200602,61,1.67,2.8148,0.843460193,0.183742246,95.01308942,0.527801888,-0.019398494
20200603,59.93,-1.07,-1.7541,0.359998831,0.29275424,96.80382923,0.499275488,-0.091738439
20200604,60.11,0.18,0.3004,0.02400625,0.389185242,74.15403344,0.608111485,-0.200666751
20200605,63.2,3.09,5.1406,1.345254057,0.706797164,83.39271512,0.546096513,-0.143724101
20200608,62.79,-0.41,-0.6487,0.575790531,0.914877192,96.79649988,0.524177828,-0.117884441
20200609,61.98,-0.81,-1.29,0.840435868,1.002861519,88.91019302,0.594640333,0.240834104
20200610,61.05,-0.93,-1.5005,0.68956709,0.986178453,51.30690771,0.621543957,-0.061914274
20200611,62.84,1.79,2.932,1.467538304,1.104661197,54.28613261,0.563727829,0.714873028
20200612,61.48,-1.36,-2.1642,0.601072437,1.076410798,48.13330423,0.518118298,-0.104312863
20200615,62.5,1.02,1.6591,0.768542281,1.123378026,59.31395106,0.550496538,0.438334388
20200616,64.1,1.6,2.56,0.920560496,1.27500901,74.75618984,0.470063721,0.435902154
20200617,64.11,0.01,0.0156,0.343628661,1.380075918,104.8379072,0.499192764,0.277880955
20200618,66.74,2.63,4.1023,1.457617771,1.656466505,121.5048279,0.582622283,0.076803251
20200619,66.99,0.25,0.3746,0.974360419,1.874077745,92.64322273,0.508884164,0.107248325
20200622,68,1.01,1.5077,0.772798855,2.103783672,86.23495532,0.495432072,0.111041623
20200623,71.03,3.03,4.4559,1.303258242,2.501487361,82.51923739,0.636380285,0.396803426
20200624,71.7,0.67,0.9433,0.7763246,2.838018886,92.5643679,0.563165974,0.040870745
20200629,70.6,-1.1,-1.5342,0.583527266,2.981591803,83.55623364,0.585355616,-0.077402033
20200630,71.8,1.2,1.6997,0.554197429,3.155825948,81.85962366,0.6368998,0.163411755
20200701,72.47,0.67,0.9331,1.094105298,3.309817646,75.72644474,0.518695583,-0.072811012
20200702,72.14,-0.33,-0.4554,0.92021684,3.366422906,74.53727564,0.71067461,0.09977892
20200703,79.35,7.21,9.9945,2.91658342,3.947564659,87.5746489,0.516622098,0.16740654
20200706,80.9,1.55,1.9534,2.964864407,4.48153538,100.4075728,0.588890835,0.101779396
20200707,83,2.1,2.5958,3.010214057,5.016338249,94.41638715,0.558045173,-0.000483402
20200708,82.75,-0.25,-0.3012,1.789547447,5.358234077,65.5919368,0.568173534,0.123028035
20200709,84.46,1.71,2.0665,1.862494919,5.701448939,58.6603757,0.55406962,-0.091894694
20200710,89,4.54,5.3753,2.425513801,6.267540937,77.34774493,0.48988914,0.375042847
20200713,97.9,8.9,10,3.946420406,7.349606851,103.6407905,0.524562632,0.832444714
20200714,96.55,-1.35,-1.379,3.586693199,8.005930779,107.6234843,0.45409525,0.831776518
20200715,94.5,-2.05,-2.1233,2.364844888,8.265376241,98.24162992,0.611280464,0.143955939
20200716,85.05,-9.45,-10,3.785887637,7.620607002,45.27088127,0.331014889,0.554487443
20200717,81.59,-3.46,-4.0682,2.714564282,6.752589997,-8.292546566,0.543041915,0.195750394
20200720,87.17,5.58,6.8391,2.720864676,6.440695307,-11.25798817,0.526418391,0.187304394
20200721,88.09,0.92,1.0554,1.77355146,6.196325446,24.19980099,0.544614977,-0.023078712
20200722,87.19,-0.9,-1.0217,1.379120092,5.862459311,57.213922,0.4272122,0.185353261
20200723,88.99,1.8,2.0645,1.856811766,5.67766437,56.46487294,0.450786888,0.316155232
20200724,83,-5.99,-6.7311,2.36052544,4.990344522,25.03114101,0.603211076,-0.040087903
20200727,83.52,0.52,0.6265,0.876819512,4.436457525,13.64568522,0.551962567,0.164178639
20200728,83.91,0.39,0.467,0.939794579,3.983053666,4.870108967,0.553648185,0.179298376
20200729,86.93,3.02,3.5991,1.531595219,3.823343479,49.47863882,0.575018198,-0.100867027
20200730,85,-1.93,-2.2202,1.006408152,3.500683435,56.71408522,0.717857467,0.104602268
20200731,85.39,0.39,0.4588,1.284627501,3.239104387,50.78582727,0.49918601,-0.033142775
20200803,86.17,0.78,0.9135,1.468126342,3.059472889,39.95070693,0.509742216,0.040782338
20200804,89,2.83,3.2842,2.325631415,3.109625158,72.20927273,0.434536539,0.122224143
20200805,88.15,-0.85,-0.9551,0.722930132,3.045674655,90.09068088,0.607578915,0.252524453
20200806,88.73,0.58,0.658,0.847899101,3.007130248,88.95114191,0.485399603,0.015255188
20200807,85.38,-3.35,-3.7755,1.184122248,2.675425881,43.50042817,0.663686374,-0.053704713
20200810,81.98,-3.4,-3.9822,1.933354972,2.113829286,10.37418974,0.58087483,0.294022519
20200811,81,-0.98,-1.1954,0.755573018,1.571566094,-19.47770373,0.385479427,0.144402088
20200812,81.98,0.98,1.2099,0.977279595,1.206983067,1.513913711,0.71078239,0.287097951
20200813,81.8,-0.18,-0.2196,0.272892122,0.893227328,23.92332632,0.659567027,-0.039035237
20200814,81.93,0.13,0.1589,0.14708213,0.647598445,37.73206165,0.582242405,-0.001281125
20200817,82.92,0.99,1.2083,0.398674565,0.526748484,40.96234711,0.640423921,0.360430938
20200818,82.18,-0.68,-0.8207,0.485710127,0.367031295,39.41979963,0.614485017,-0.080597039
20200819,79.65,-2.53,-3.0786,0.699198651,0.035890691,22.74501558,0.465733078,-0.124821346
20200820,78.55,-1.1,-1.381,0.164488233,-0.311708252,-0.902252819,0.529376721,-0.018668618
20200821,79.58,1.03,1.3113,0.074985195,-0.498326133,1.961154815,0.572283143,-0.212572979
20200824,81.44,1.86,2.3373,0.566189828,-0.490481725,43.08727548,0.516631681,-0.079104392
20200825,81.24,-0.2,-0.2456,0.349652657,-0.494700702,69.03771269,0.621239491,-0.199823796
20200826,83.42,2.18,2.6834,1.800431691,-0.318465419,90.15073872,0.47740761,-0.146176895
20200827,85.42,2,2.3975,1.234262074,-0.017215948,89.27888392,0.492894291,-0.109105372
20200828,85.39,-0.03,-0.0351,0.691853721,0.216608748,94.2783116,0.527855435,-0.168893509
20200831,85,-0.39,-0.4567,0.930745927,0.366225148,78.02782394,0.660603132,0.047980352
20200901,93.5,8.5,10,2.413793912,1.157335146,90.54706411,0.507868949,0.294182886
20200902,94.3,0.8,0.8556,2.433933713,1.827779332,96.8291942,0.57991781,0.183685855
20200903,92.59,-1.71,-1.8134,1.033727425,2.195816464,97.43638659,0.484863596,-0.087657303
20200904,90,-2.59,-2.7973,0.98596275,2.252531409,62.03410739,0.535783928,-0.057368484
20200907,94.74,4.74,5.2667,2.540980515,2.64941598,62.37461608,0.573000249,0.181648371
20200908,91,-3.74,-3.9476,1.458037455,2.631825076,53.99175685,0.457199615,0.017921805
20200909,85.99,-5.01,-5.5055,1.327387402,2.188392601,29.27161887,0.574629533,0.127666344
20200910,87.09,1.1,1.2792,0.944940655,1.903784336,-6.772917054,0.544980395,-0.050439804
20200911,91.2,4.11,4.7193,0.851465053,1.986968353,12.87829444,0.619105904,0.912085474
20200914,92.5,1.3,1.4254,1.001000983,2.133201205,59.46284852,0.449655381,0.995305709
20200915,101.3,8.8,9.5135,3.941043019,2.92545542,113.6081372,0.529837162,0.849996686
20200916,105.4,4.1,4.0474,3.234272951,3.839894416,117.4216867,0.538995092,0.582220668
20200917,115.94,10.54,10,4.132393754,5.353373465,121.7855937,0.589494152,2.564836838
20200918,115.5,-0.44,-0.3795,3.068520643,6.443040828,105.289572,0.421008132,0.793995679
20200921,105.77,-9.73,-8.4242,4.020045842,6.447161517,74.00017805,0.442529355,0.962533257
20200922,106.77,1,0.9454,2.978579059,6.45669013,49.96571473,0.468302064,0.495155735
20200923,110.4,3.63,3.3998,2.304562567,6.680147703,44.40687273,0.517273839,0.443628558
20200924,106.4,-4,-3.6232,1.350833964,6.460005941,53.58071029,0.483539606,0.266063135
20200925,105.09,-1.31,-1.2312,1.832626847,6.109410477,48.19571924,0.476517384,0.61016566
20200928,106.4,1.31,1.2466,0.902088347,5.869605933,25.51154534,0.361608372,0.750501248
20200929,107.89,1.49,1.4004,1.383264237,5.733695184,15.69303616,0.570207491,0.245416901
20200930,116.24,8.35,7.7394,2.824033638,6.227968013,57.19655708,0.510769149,0.65867259
20201009,120.35,4.11,3.5358,3.779363958,6.872108059,84.7738177,0.505574191,0.598152521
20201012,128.5,8.15,6.7719,3.518030015,7.948604014,124.2137779,0.515743429,0.944644104
20201013,129.29,0.79,0.6148,2.959100676,8.764450087,108.2059391,0.506785532,0.354406893
20201014,130.5,1.21,0.9359,1.717703084,9.400290172,105.1411784,0.622004556,0.754861999
20201015,131.55,1.05,0.8046,2.482297015,9.87509035,85.90686724,0.460354963,0.523894338
20201016,127.8,-3.75,-2.8506,2.570340879,9.835402851,69.25168192,0.450248837,0.044513956
20201019,128.08,0.28,0.2191,0.985836919,9.714560475,59.91906591,0.43466364,0.63605672
20201020,140,11.92,9.3067,3.630459498,10.46005935,82.8414354,0.550879744,0.564641969
20201021,137.5,-2.5,-1.7857,2.297596205,10.72550651,96.65311645,0.438630842,1.014854045
20201022,143.79,6.29,4.5745,2.742862984,11.31301632,107.7961173,0.53566555,0.712901335
20201023,138.67,-5.12,-3.5607,2.466587188,11.23595971,73.03178924,0.50474387,0.384395537
20201026,139.96,1.29,0.9303,1.712114408,11.15044859,63.73791862,0.446194205,0.276721378
20201027,140.28,0.32,0.2286,1.602493162,10.98190912,57.61576117,0.475257761,0.245349054
20201028,151.6,11.32,8.0696,3.434347378,11.62773251,87.12778332,0.469425344,1.357949136
20201029,158.38,6.78,4.4723,4.400053985,12.54206442,91.49990276,0.431924176,1.403347412
20201030,159.81,1.43,0.9029,4.719279462,13.2295659,85.82197418,0.470470826,1.40898082
20201102,167.98,8.17,5.1123,3.491738815,14.26918027,84.0031394,0.488767002,0.874006516
20201103,164.08,-3.9,-2.3217,4.622691759,14.6099701,83.22634147,0.451277984,1.534017799
20201104,168.03,3.95,2.4074,2.962581665,15.025575,92.88129787,0.460097998,0.695762617
20201105,184.83,16.8,9.9982,4.7259001,16.5201307,94.83104092,0.486209772,1.920117995
20201106,190.44,5.61,3.0352,5.830950836,17.95033667,96.43744703,0.511392482,1.624045412
20201109,190.95,0.51,0.2678,3.492609042,18.90698992,91.91476489,0.408585006,2.178481699
20201110,182.58,-8.37,-4.3833,4.405386284,18.773348,65.87033328,0.428460514,1.780103142
20201111,164.35,-18.23,-9.9847,5.814473697,17.0004565,23.6885001,0.390458792,2.4638652
20201112,169.33,4.98,3.0301,4.002414136,15.81496649,-3.205972443,0.356887596,2.161351205
20201113,175.9,6.57,3.88,4.189003733,15.23003881,4.157005331,0.431004611,1.209438939
20201116,170.02,-5.88,-3.3428,3.637792433,14.12914061,21.36636654,0.473048711,0.939101159
20201117,167,-3.02,-1.7763,3.851596899,12.864686,16.34589192,0.402105222,1.447910957
20201118,167,0,0,2.599276594,11.72741033,-1.865919717,0.438858139,0.976018484
20201119,161.62,-5.38,-3.2216,3.037916118,10.27356289,-2.644908253,0.410357434,1.615469885
20201120,176.06,14.44,8.9345,5.002503172,10.16933982,46.00961181,0.379375215,1.797940895
20201123,184.2,8.14,4.6234,4.146255332,10.62113839,102.9433059,0.487249144,1.409141187
20201124,184.19,-0.01,-0.0054,4.499718793,10.85327529,122.3988562,0.386130806,2.128387546
20201125,183.53,-0.66,-0.3583,3.069379949,10.8588153,95.31523423,0.477538658,1.077467111
20201126,175.82,-7.71,-4.2009,3.257013917,10.12436586,40.08298217,0.451997676,1.462574265
20201127,174.1,-1.72,-0.9783,2.437483367,9.296357134,27.64502329,0.492279217,1.92658819
20201130,172.15,-1.95,-1.12,2.28639271,8.386135404,20.30824171,0.47455597,1.486325041
20201201,176.81,4.66,2.7069,2.471304314,7.949168118,35.93020706,0.469048417,0.732996564
20201202,169.75,-7.06,-3.993,3.222790493,6.953035138,26.45537113,0.414748521,1.73087456
20201203,171.09,1.34,0.7894,2.173616344,6.20024679,16.34121527,0.491630365,1.391188298
20201204,171.86,0.77,0.4501,2.412778248,5.601221767,2.712906656,0.477473477,1.067355761
20201207,175.29,3.43,1.9958,1.814614423,5.341686815,25.18599332,0.491053403,1.154161639
20201208,177.97,2.68,1.5289,2.836792273,5.291262715,63.94498807,0.538402718,2.85259295
